productid,imageid,prdtypecode,file_size_kb
4006097215,1275450150,2403,26.9013671875
1381366398,1077737935,1160,43.328125
3786073969,1244726621,50,20.84375
1629874435,1094862175,2403,41.6767578125
243436431,963380869,2403,40.158203125
4234091204,1323882466,40,23.41796875
3856416481,1253350383,2582,14.3837890625
1108180872,1099817881,2705,13.826171875
4044227110,1281929313,2583,21.59765625
554387271,1025694762,2403,39.0673828125
3835559463,1251658695,1280,25.541015625
1466309243,1082416140,1160,38.1865234375
1584176597,1092497165,2585,14.4775390625
3907804358,1262432007,2060,23.298828125
3596052093,1226137640,1320,41.103515625
435847178,1007981536,2280,27.6396484375
4030688506,1278227852,1560,14.74609375
1655838578,1119769814,1140,18.2861328125
294185616,987356104,1300,32.90625
3887576857,1258914351,1920,32.8330078125
3742344534,1239934316,2403,53.962890625
75629645,846341476,40,40.826171875
4151265150,1301564142,1560,18.64453125
3831364151,1250268212,2583,24.1806640625
1555728603,1090284034,1280,19.61328125
3997818525,1274183668,2060,50.96484375
4230956626,1322275451,1560,13.7099609375
3470007765,1215335218,1280,53.94921875
3868879389,1255377541,1280,45.3583984375
1984419987,1118520076,2522,17.7607421875
3773713054,1243381183,2585,32.71875
99568531,861346701,1140,15.3466796875
191291642,933840473,1300,29.9375
582189668,1028220441,2403,27.12109375
4231686554,1323250388,1302,23.873046875
1474930279,1117775267,2705,7.501953125
403769988,1004328687,1320,25.646484375
4200882780,1316292232,60,20.2314453125
53278918,1076999526,10,37.7802734375
3992512898,1273106473,1920,33.775390625
3906636332,1262294455,2585,38.595703125
3702416868,1278185458,2705,28.0556640625
3837274684,1250997460,1320,25.7861328125
516391259,1019296084,1281,41.8662109375
3780593123,1244194499,2462,22.341796875
2843192289,1167670301,1940,13.8564453125
4010222088,1276005005,1302,12.853515625
3955126900,1269233593,2280,37.53125
4172823141,1307765090,1300,21.7900390625
4145277712,1301765102,2585,22.7568359375
210473644,976574783,2522,33.69921875
584065149,1028402228,1320,13.6337890625
4037745051,1278901701,1920,18.1435546875
1832990572,1113106353,1320,19.6328125
1951738523,1115857941,1301,18.5400390625
114737456,870345072,2280,12.1015625
1482094182,1083509902,2583,20.1357421875
666923005,1033980697,1281,32.18359375
3065096165,1188462942,2583,54.177734375
278540346,977853466,2705,19.2548828125
435078450,1007658625,2280,50.6103515625
99285893,922091644,2280,39.3408203125
3783160216,1244806313,1281,34.24609375
2205290679,1131467401,1160,44.0625
3174150169,1195648502,2905,30.59375
3874332583,1256694342,2060,31.1025390625
3566352401,1221768802,1300,34.6650390625
4177820467,1308726135,1560,20.8291015625
1189061898,1068094471,2582,61.935546875
3607249324,1227156273,1300,9.6708984375
2559369061,1149446314,1560,18.189453125
184615476,930674197,40,51.8955078125
3923104302,1264049768,1320,32.6630859375
3929959771,1265237868,2582,9.8427734375
3877875837,1257066449,2060,36.5634765625
4236298117,1324207319,1302,14.2763671875
143913512,897865225,1140,41.0322265625
304134009,1239449283,1560,11.15625
3900362594,1261660640,2403,48.2490234375
231451519,959218874,2583,17.62109375
1711732532,1100082197,2905,32.7529296875
4005127227,1275233398,1560,11.9169921875
1925949315,1112932174,2705,10.224609375
3249409492,1201836133,1281,32.189453125
674957958,1144524179,1320,12.1005859375
4155424936,1302568721,2522,14.80078125
526762244,1022196733,1280,37.7216796875
3861224064,1254341152,1560,33.615234375
4023021636,1277706721,2060,22.53125
4079436424,1287833639,1300,12.2880859375
3195337048,1196639529,1560,31.1318359375
279911709,978615138,2583,16.73046875
1134872314,1064210606,2583,6.21484375
4231808896,1323323586,1920,52.2626953125
143989958,1122771262,10,41.2275390625
4210617538,1316717177,2060,40.0029296875
4050713410,1281887387,1280,31.3701171875
3287234521,1204222993,1280,37.2607421875
3104083116,1191217700,50,14.0009765625
4228956514,1322118025,2585,40.6083984375
4172241193,1307590339,10,53.080078125
3851807847,1252799242,1940,31.6455078125
1876687592,1190258841,2583,4.8037109375
4172854702,1307868721,1560,5.4609375
4177866544,1308883082,2522,12.5927734375
1553194662,1089465940,1560,6.560546875
179377518,926914876,1280,12.322265625
3972427238,1270600053,2585,14.650390625
63808385,1062125463,1160,9.54296875
286268832,982426391,10,30.591796875
3992590092,1273218274,1920,28.0576171875
3898721145,1261405489,1301,15.333984375
1783739573,1101797254,1560,20.837890625
2625469142,1153327154,2583,19.1064453125
76389043,848877172,10,35.38671875
46928680,870541518,2280,26.515625
804884905,1039931957,2403,14.7998046875
268260064,973231976,1302,13.5888671875
1477330067,1083453761,2280,24.3017578125
61501618,767219847,2280,49.0107421875
4202305347,1314581801,2585,37.7724609375
1998122097,1119407707,2583,21.14453125
57394075,687423579,1160,43.01953125
2471886384,1143928049,1560,34.6796875
4017685863,1285877874,1300,45.7294921875
3816444913,1248592786,2060,15.6767578125
904980943,1047422141,10,23.58203125
3219947611,1198707214,1920,11.970703125
3748209720,1240527430,1280,52.0205078125
4127839430,1295779546,2582,14.056640625
1537562943,1302496688,1320,17.37890625
212218275,949293437,1301,19.791015625
1917675445,1111946395,2403,31.0751953125
4205925216,1315449509,2060,49.5166015625
4058782065,1282917067,2060,43.50390625
4079554382,1288030848,1320,67.8203125
824466884,1041178456,2522,5.5771484375
3473992922,1215806730,2060,7.3046875
3245709673,1201325078,2583,20.8603515625
4063361013,1284092241,1920,36.1767578125
523836466,1020448277,2582,18.2568359375
4172828347,1307830724,1300,13.095703125
3249405370,1201831186,1281,30.8369140625
63568809,833125372,1140,7.1640625
1754685774,1101219649,2522,10.4853515625
590316459,1029096263,1320,22.015625
7041851,245223330,1140,38.7685546875
3930263819,1265394645,2060,51.4765625
2952469506,1176009829,2582,12.96484375
3900384988,1261829974,2403,29.646484375
3164255881,1195083754,2403,39.3779296875
3910821062,1262726235,2582,6.154296875
2849419285,1167996347,40,28.4462890625
3921319355,1263900118,1920,23.1845703125
2937437438,1174402703,2403,58.10546875
4093213699,1290381007,2220,24.5078125
2882375548,1187158355,2582,20.0849609375
2875502252,1274369833,10,33.982421875
4157570688,1303095384,1320,14.9921875
4195549949,1312598378,1280,24.5537109375
4182118311,1311063509,1180,26.05078125
3929889957,1265204028,2583,17.048828125
4177869070,1308946205,2522,26.734375
3366384027,1209003993,2705,11.9423828125
3621802780,1230645173,2403,66.125
3578850978,1223206958,2462,26.2197265625
4006518879,1275669618,1281,22.5869140625
3989398083,1272419814,60,26.7734375
1876687621,1190258890,2583,17.5595703125
4023217390,1277911047,2060,39.609375
255593355,968909005,1180,22.8291015625
172307863,922760121,10,15.8759765625
435919306,1008109331,2280,38.9892578125
3567818272,1223056272,1280,33.3037109375
83473874,874767322,1280,44.365234375
3249569546,1201859508,1160,50.93359375
3819983471,1249535712,2583,4.6552734375
4166955125,1305859631,2522,17.6953125
3321021215,1206468241,1302,30.0146484375
4046438562,1280703318,1300,14.38671875
2355671989,1137879882,2060,10.4677734375
4128274547,1295960251,2583,11.5380859375
1170003665,1066647257,2583,8.0810546875
4232535179,1323282790,2585,29.14453125
2887777110,1239446076,1560,15.9306640625
188992242,932694720,10,28.8212890625
3879903034,1257267896,2585,15.5087890625
52989717,1221364849,10,9.197265625
3005435218,1225887600,2583,26.59765625
4250695332,1328643529,1280,23.0927734375
2805988585,1165642830,2585,38.37890625
50723357,857973682,2280,25.1845703125
3925282841,1264402366,2522,21.45703125
3340163364,1207901899,1160,55.587890625
4197673809,1313420172,1300,18.939453125
605711180,1030960027,2403,54.58203125
4163039089,1304915308,10,47.6474609375
1711730085,1100082820,2905,29.9365234375
273449567,975529194,2585,16.634765625
3887612355,1259200630,1920,25.0146484375
3857173148,1253519629,2583,17.134765625
113493200,878001340,2280,40.4697265625
2590702548,1151986340,2403,32.818359375
4061481816,1283570025,1320,33.6083984375
18023196,874538017,40,37.5546875
3452290600,1213714385,2280,40.4140625
281146607,984806287,1160,51.4609375
3847768306,1252185784,1280,24.2099609375
1548294770,1090712188,1180,21.927734375
3775275597,1243659718,2583,40.9169921875
3866822258,1254907427,1920,41.7919921875
3748207396,1240730047,1300,29.76953125
52373628,509046105,1140,10.5625
1035104196,1053585149,1160,41.57421875
448306513,1010830722,1140,12.412109375
3638923835,1230498710,1940,23.455078125
2514580309,1146810607,1300,31.373046875
532978799,1225886298,2583,5.556640625
278535420,977803476,2705,6.72265625
205143935,940799749,2583,10.267578125
1939580300,1115113209,1140,24.185546875
933782099,1047878396,2522,47.4716796875
525109884,1146392566,1302,11.740234375
3817906275,1249605872,2522,18.7373046875
4078708836,1287743228,2462,38.5546875
1704497471,1231193194,1301,27.9072265625
1098837557,1085748481,2582,13.1328125
210777792,1196146822,10,9.623046875
3523547285,1224222785,2585,23.4267578125
439837432,1009147709,10,12.0390625
2976912529,1177593758,1920,10.68359375
3813952110,1248063608,2403,50.5810546875
4144865590,1305156501,40,36.7021484375
4023046355,1277784237,2060,40.0908203125
3941025033,1267934412,1140,26.3310546875
126134846,987088284,10,18.755859375
3908875914,1262543322,2585,37.0927734375
3992774973,1273683452,1920,39.5244140625
516407278,1019341484,1280,28.990234375
4160953376,1304145903,2522,12.482421875
4231776036,1322843284,1920,26.669921875
4166642947,1305769639,2522,19.9423828125
3929890008,1265205424,2583,15.3662109375
1877103839,1108475147,2060,9.87890625
3819978899,1249534248,2583,5.2841796875
253028251,966486836,2462,32.3994140625
3893404120,1268895411,1280,16.9423828125
1374045936,1077528277,1160,41.0791015625
172540011,922861042,2060,21.37890625
3908953276,1262576581,2060,56.0556640625
606368786,1031203535,1160,44.1435546875
416587332,1007369455,2280,47.2548828125
4189099580,1312048651,2060,17.49609375
3081167005,1193102637,1940,25.05859375
2407244010,1140322569,1940,34.8583984375
3690228607,1234768169,2583,23.8505859375
1783667354,1101832318,50,30.7080078125
136870072,890596119,2403,40.6875
113681465,869690732,2280,18.7626953125
141505370,1125091848,2280,40.9052734375
3855161624,1253152063,2583,21.6259765625
401114230,1004004316,1160,37.0224609375
3874922333,1256853516,2060,50.482421875
569555887,1026812960,2280,34.48046875
288837127,984249587,2403,39.267578125
3995597183,1273880441,1560,9.197265625
1929088649,1113878044,2705,13.6708984375
146424422,1213877652,10,8.7626953125
232798,859091781,10,21.90625
205313808,940888269,2583,27.3740234375
1317409873,1073485738,1280,22.0546875
60725759,748533335,40,12.1689453125
115992016,871246577,40,38.0654296875
3641715740,1230796702,1560,37.0361328125
125124393,879662734,1140,46.8037109375
3748224489,1240764147,1280,50.8212890625
3777702110,1244009307,1320,10.6767578125
1199644741,1068746797,10,35.478515625
4141675831,1299287313,50,32.5732421875
3695058084,1235535049,1320,20.150390625
3785187837,1244541053,2583,29.3525390625
1611875203,1093996623,2403,26.904296875
570616364,1027228646,2280,32.896484375
4180506433,1309400803,1160,48.6630859375
4210986939,1317243627,50,12.73828125
4200629593,1313907095,2060,58.416015625
3522953051,1219028147,2403,29.8701171875
1518741325,1087007161,2583,32.314453125
108170955,865710096,2403,33.75
292548390,1019250842,10,23.169921875
3707875448,1236446018,2403,47.685546875
49343159,870799673,10,27.2568359375
2220774904,1132135104,2403,29.822265625
3593073363,1225836505,2583,21.9140625
3942401473,1267355523,1560,20.80859375
4061596612,1283661734,2582,14.095703125
4128438356,1295960283,2583,15.443359375
4182069282,1311338848,2220,7.654296875
3131133643,1192737098,10,17.4521484375
3143800777,1318165793,1302,39.107421875
4006485545,1275462255,1281,31.796875
112420795,882803023,10,5.734375
1145019196,1204328246,10,10.6005859375
3088211660,1190000487,1560,13.111328125
3929958429,1265231529,2582,8.607421875
155233261,910955738,2403,22.1767578125
636699121,1032900368,2705,22.052734375
3817906235,1248861456,2522,30.4677734375
243903931,965053489,1160,35.0361328125
3766853720,1269148085,2705,20.5341796875
4141675762,1299282820,50,13.1220703125
4167094024,1306868497,2522,30.439453125
3929889977,1265204667,2583,11.93359375
3929900514,1265214472,2583,12.673828125
3513593905,1218918362,1281,29.5439453125
300709910,992938444,2522,4.41015625
4113733195,1292897154,1560,16.38671875
4050758603,1282024258,1300,38.44140625
1376112905,1077600355,1160,38.142578125
4050759816,1282027072,1300,44.27734375
3893198687,1260353237,1300,22.2587890625
5754472,189469430,1300,24.8115234375
2164809653,1129249984,1281,18.1181640625
205221028,940867419,2522,24.931640625
831969108,1041836223,1280,15.08203125
455658095,1196306482,10,5.521484375
469443378,1013764155,1160,22.9580078125
3559580498,1220995369,2522,20.7353515625
439723362,1009087064,10,11.701171875
3893195956,1260285365,1300,14.091796875
2940639608,1174590138,2583,6.306640625
2757712426,1205708211,2583,7.7587890625
3871043069,1255760879,1920,27.9873046875
3881319975,1257417407,1320,49.82421875
570625541,1027240293,2280,44.5615234375
49171699,1062765155,10,30.1962890625
1124462533,1063279724,10,56.9462890625
3848487104,1252306699,1320,16.4267578125
2000926536,1119787192,1280,19.083984375
1907767145,1110964653,2705,13.796875
3765118383,1242566081,2705,19.0166015625
674858847,1034311493,2522,6.23828125
3682462160,1234401592,1180,42.96875
3817903672,1248849341,2522,13.01953125
876081203,1162117582,2705,18.236328125
2662726144,1155972823,2583,18.6201171875
3895294462,1260721439,2060,15.2900390625
4151001340,1301633519,1280,15.29296875
3065095718,1188462895,2583,49.966796875
3819978820,1249534212,2583,4.6181640625
3096393650,1190815840,2582,7.85546875
180996221,927793644,2280,40.8076171875
507093854,1017666167,2060,20.0908203125
133025406,892937764,40,38.173828125
2143736826,1128402006,2462,37.0068359375
1788665,40504830,40,9.796875
2302478807,1135205436,2522,30.080078125
3825898469,1249881551,1300,14.3466796875
4236298599,1324224245,1302,16.2138671875
2041885671,1195164507,2583,11.45703125
1733986583,1100602865,2403,24.697265625
3986436903,1272017844,2220,13.6513671875
4026688700,1277834998,2522,14.037109375
284876733,1027547924,50,11.197265625
138464231,891736821,40,29.0869140625
3249405400,1201831374,1281,54.1591796875
3288002206,1204595877,2583,18.0595703125
184180787,930399563,1160,24.01953125
408238328,1125494724,2705,13.6494140625
3563434415,1221460421,50,17.958984375
144534331,898110068,2583,40.2021484375
3979566346,1271703221,2060,43.7626953125
2778978025,1165633815,2582,34.1767578125
569654759,1027028791,2280,37.7197265625
145904323,1165085437,1280,10.736328125
569710802,1026883013,2280,35.3046875
3451938426,1220137215,2585,27.23828125
4129497234,1296068006,1320,26.8212890625
1714991625,1100201535,2705,21.9521484375
4017672396,1285849534,1300,30.2607421875
605244156,1308865833,2705,22.7978515625
51373555,489214021,1160,41.0009765625
4075337450,1286529442,2060,19.2138671875
1978685855,1118043013,2522,7.5771484375
1634685981,1095305403,1920,43.9873046875
3001560613,1201825641,10,9.169921875
4010225571,1276069244,1302,35.5244140625
4108911148,1292421528,1560,19.240234375
416624860,1007370916,2280,48.025390625
3727585604,1238292974,1300,13.6259765625
4186106940,1311278559,2403,19.3486328125
3117667926,1191873012,1320,9.9384765625
51002487,486261963,1301,45.408203125
4093720874,1290470090,1302,23.96484375
3249398054,1201826471,1280,24.490234375
2648986926,1228899901,10,24.78515625
2582385299,1204796517,2705,20.20703125
4139985930,1298545804,1560,19.98828125
4153244661,1302141594,2060,49.43359375
220445863,955829048,1140,16.4580078125
3585628193,1224173325,2403,45.45703125
4250685981,1328445910,1280,16.01171875
1534882035,1088214759,2220,27.548828125
2940640438,1174593195,2583,21.43359375
304801236,996086125,1320,59.9697265625
829183536,1041514011,2403,27.9951171875
3382587127,1209717298,2583,20.0908203125
3930062830,1266064137,1180,33.236328125
3382580760,1209710479,2583,21.6005859375
4155420610,1302525984,2522,12.8486328125
435063324,1007554606,2280,29.44921875
4177859561,1308745953,1560,29.9482421875
2380564047,1139135314,2060,18.083984375
4228840130,1321719753,2060,34.9716796875
2725727369,1160744847,2583,13.134765625
4058377795,1283059983,1920,47.2958984375
3450987404,1213607644,1140,19.1767578125
1923135581,1106688335,1920,16.41796875
1848487412,1105385859,1320,27.0263671875
4181902609,1310425842,1560,48.3056640625
3126767613,1213529724,10,7.1298828125
4050036553,1284349076,2462,22.1884765625
4221616402,1320912263,2582,18.60546875
3469590733,1215231707,1280,38.5927734375
3545848861,1220459570,2705,17.634765625
2225914881,1132458597,10,34.6376953125
3101160980,1191034045,1300,25.8505859375
3494065298,1217414916,2583,8.5234375
3857832679,1253581582,2060,14.798828125
3249403254,1201830308,1281,51.4765625
4214314153,1317640962,1560,11.0869140625
4223011518,1321503574,2582,15.4130859375
3953940473,1268799174,2060,52.2119140625
4010224451,1276026754,1302,30.4462890625
1711736108,1100059819,2905,12.3720703125
3562012141,1221351049,2060,10.0751953125
3607252479,1227169952,1300,32.7373046875
1711729062,1100083267,2905,12.4814453125
2771287082,1220604166,1280,25.3994140625
107477513,865189532,1300,14.638671875
4087644461,1289401289,2060,27.2998046875
3560908988,1221201069,1280,12.599609375
1135426565,1066378169,2220,50.0771484375
4214659904,1319660380,1320,15.1884765625
4005356701,1275249129,2582,11.2919921875
278412101,1235971066,2705,22.931640625
3067636318,1193068592,2582,15.9697265625
2603096769,1152267994,2583,29.21484375
4061626616,1283909132,2582,63.048828125
1433627449,1116862352,2705,19.9794921875
85364795,894847054,10,27.349609375
70040908,461348630,2280,13.5556640625
3856533005,1253509581,2060,48.5400390625
831985055,1041682504,1940,30.919921875
4006491209,1275510219,1281,50.896484375
3344433196,1207708815,2462,40.91796875
3900805892,1261630470,1320,18.7080078125
3721827364,1237620180,1320,23.0244140625
4012748595,1276347588,1920,45.7099609375
3875172909,1256856882,2582,22.28125
4059280584,1282803763,2583,20.49609375
4182227248,1310237665,1560,21.8359375
614370610,1031848989,2583,18.9453125
4182970774,1313296751,1280,15.4150390625
4153290743,1302364040,2060,20.6796875
278552414,977876699,2705,10.689453125
3229196730,1199392875,1560,8.6259765625
530491083,1071334369,2403,46.0595703125
1522296388,1087330632,1302,37.2119140625
516383809,1019299451,1281,50.681640625
4186184483,1314199266,2060,18.1875
3898707875,1261173935,2583,10.990234375
165317837,919655424,10,28.46875
2888059472,1169935366,2583,15.685546875
170807994,922170773,2583,4.5439453125
4200880264,1316245138,60,32.9091796875
3020933656,1225887346,2583,4.25
3883240436,1257860079,2060,49.0390625
4172506072,1307707850,2403,41.052734375
263559362,971856234,1300,28.1025390625
3791787035,1245909758,1160,38.7041015625
1542652004,1088725683,2462,45.9365234375
614496365,1031856611,2522,5.7421875
1980577063,1118239309,2403,41.44921875
3847768076,1252181185,1280,17.7763671875
741670767,1037952950,10,29.546875
3850328632,1252627862,2583,40.4267578125
3969948696,1270219443,2583,12.84765625
4189092652,1312021707,2060,15.935546875
3883744206,1258097670,2585,35.6708984375
4177838624,1308833665,1560,12.2958984375
4171030362,1307263470,1280,21.7978515625
3894921014,1260238129,1920,43.73828125
4222388021,1321375835,1160,48.2001953125
4006489103,1275496025,1281,64.4794921875
4061596012,1283648296,2582,28.47265625
2979246053,1177978693,2403,63.7333984375
1986503299,1118584113,2705,23.9013671875
67011179,881184026,40,35.8046875
4197612261,1313706517,1300,23.521484375
2766871558,1163646891,2403,36.107421875
278401605,1308858652,2705,26.9365234375
3969948714,1270219615,2583,9.908203125
3898711163,1261192077,2583,8.25390625
3598261219,1267157494,2060,25.517578125
3287132345,1204250128,1281,53.3134765625
1998118337,1119405848,2583,4.69921875
4088103876,1289362321,1920,58.6416015625
396681989,1003560939,2403,33.7421875
553074782,1025611378,2585,11.7978515625
1464069825,1082388580,1280,38.595703125
679430223,1034634252,2403,33.3623046875
1142162654,1064807444,1280,17.12109375
2442792513,1141830967,2583,16.474609375
1257744306,1073908674,2585,7.677734375
3609820845,1227438075,1281,29.328125
3898729401,1261428822,1301,38.9306640625
4055252471,1282084028,2582,43.48828125
2445585501,1142001942,2060,9.9306640625
853456543,1088814153,1920,20.2880859375
2940640065,1174591373,2583,20.1767578125
4176107801,1308390501,1300,14.6337890625
4197672674,1313408466,1300,19.5556640625
4236297674,1324194944,1302,16.0791015625
3775275025,1243658954,2583,14.1669921875
4230102447,1322046001,2583,17.2353515625
3875031579,1256941358,2060,24.412109375
1079936611,1251165731,2705,22.1806640625
3249405466,1201831800,1281,67.1240234375
4160936258,1304092414,2522,14.5322265625
570742209,1027266315,2280,28.1376953125
731518662,1037502811,1301,25.462890625
4087668716,1289714136,2060,76.2109375
3678666400,1233413275,2403,24.64453125
3320138113,1209261685,2403,44.263671875
3662099671,1232440876,2403,31.4697265625
4063342100,1283993335,1920,29.087890625
2660291022,1155800298,2522,10.3544921875
1562597729,1090754318,1301,8.318359375
4074712542,1287037738,1280,18.85546875
208715313,946714537,2583,5.5302734375
3857173094,1253519537,2583,10.388671875
4010222931,1276015310,1302,20.236328125
3992548769,1273055601,1920,65.3818359375
3942853527,1267425759,2583,6.84765625
3204676735,1225887382,2583,8.5732421875
4050752671,1282003945,1300,33.9423828125
241257913,1009887353,10,22.0048828125
2906423190,1171294835,2905,25.658203125
3844081422,1251592684,2583,17.0654296875
2976915233,1177594711,1920,19.4228515625
113307494,869401628,2522,19.166015625
3989893171,1272516851,2060,29.8994140625
3995366969,1273997659,1300,14.1904296875
4165059658,1305181815,1320,24.7841796875
1600314957,1094409831,2705,12.6376953125
3182722313,1196212511,2583,23.5869140625
435843474,1007983598,2280,13.2470703125
4197666480,1313350072,1300,32.4677734375
4004380336,1275211444,2403,36.490234375
283332749,980303164,2583,12.8828125
3879892910,1257251647,2582,40.0595703125
614170210,1031835373,2705,43.513671875
4231696281,1323311921,1302,10.6513671875
3340107654,1207901873,1160,29.908203125
2610184660,1261172878,2583,16.173828125
3673419103,1233084451,2462,29.875
3749367218,1240769168,1560,10.529296875
4200868916,1316098656,60,18.60546875
187516177,932101187,1300,26.62109375
388993583,1003007648,1320,7.3486328125
4227997772,1321538505,1560,28.283203125
1577603062,1092097634,2403,31.615234375
4160935938,1304091947,2522,18.853515625
3819984280,1249536286,2583,23.021484375
2827770749,1166965098,1560,28.9990234375
4160952287,1304131122,2522,11.576171875
2697789567,1158632995,2583,14.5224609375
4057547578,1282562329,1300,59.5400390625
4224637919,1320634924,2060,14.00390625
1852407970,1214156436,2522,40.2548828125
4087636982,1289283496,1280,15.6435546875
1030803722,1053394296,2403,26.7744140625
1147266047,1065466866,1160,38.421875
2344682704,1138071856,2705,22.6923828125
3876188106,1256967630,2522,28.2734375
4184608892,1310879998,50,19.8037109375
3643911995,1231019525,1560,19.4609375
2461032230,1198775341,2705,11.6171875
4122227606,1294106105,1300,29.6357421875
133262161,887138404,2280,43.3583984375
948837797,1049511828,2280,46.9794921875
219501976,1056756827,10,44.85546875
1838575212,1104584381,2583,9.603515625
258075235,969937858,2522,15.994140625
2622635006,1153239271,2583,12.0341796875
2406558452,1140310734,1300,28.2373046875
3555528452,1220822519,2403,35.48046875
3798934079,1246418149,2583,11.8291015625
294333214,987487540,1280,23.890625
4227997788,1321538661,1560,16.388671875
2695198246,1158121315,2583,28.8828125
820899556,1040953139,2280,34.8759765625
4186981219,1311307533,50,33.3505859375
4056046087,1282297489,1280,23.2724609375
4104760886,1293351630,40,18.55859375
3775275575,1243659657,2583,46.375
4214364230,1319429642,2583,11.7080078125
3773729391,1243390446,2585,35.3564453125
3416860604,1212100667,1920,42.75390625
294334462,987510023,1280,42.0712890625
3243546575,1200758221,2462,53.0595703125
52370482,509043796,1160,31.9287109375
1556837574,1090373162,1160,34.8837890625
3898721914,1261409038,1301,22.7578125
1114951082,1062840654,1180,15.7607421875
4153639137,1301870962,1300,44.2841796875
4061611087,1283757853,2582,19.6259765625
6855886,1092326824,2280,28.9931640625
2775255327,1163897732,2583,10.65234375
3773714371,1243382322,2585,32.71875
4193880669,1312224355,2060,26.091796875
3469569529,1215220087,1280,21.6171875
656697746,1039388447,2705,22.216796875
416652030,1007392768,2280,26.2294921875
3929899887,1265224519,2583,26.2060546875
468767282,1013669291,2403,40.6572265625
2932153931,1173818974,1280,45.1494140625
4195809422,1312782196,2060,20.6630859375
3287116159,1204193371,1280,33.740234375
282129668,979542446,1180,11.0146484375
146123317,900571503,40,20.345703125
128548368,883578624,1160,26.3154296875
4165064074,1305324860,1300,36.6298828125
4004104982,1275212073,1920,37.4833984375
144537560,1004995350,40,55.091796875
166680889,920504198,1320,40.080078125
1614527853,1094173718,50,10.4931640625
1355171309,1076160635,1160,45.7470703125
2788828925,1164648715,2462,35.998046875
1984427589,1198863057,2705,30.7109375
3971616472,1270372710,2220,19.306640625
74692678,862044384,2522,3.470703125
2950356433,1175749030,1300,18.87890625
545425988,1024784966,1280,20.625
510786771,1018394060,2522,4.248046875
681240,1267937840,10,14.6064453125
4186890377,1314981317,1280,16.9775390625
3681890161,1234404598,1160,39.84375
3786950136,1244837591,2060,20.5888671875
741624755,1037906990,1140,23.2548828125
86654550,997401153,10,8.048828125
4197678274,1313455771,1300,20.14453125
300566913,992767787,2060,3.529296875
3820397297,1249622223,2403,27.0498046875
1869200618,1107660328,2583,12.544921875
4171080193,1307450804,1280,36.0263671875
4010222110,1276005481,1302,22.8232421875
3739057630,1239702471,1280,12.78515625
3218450835,1215467090,1280,12.9951171875
481282,893729267,10,52.3037109375
3992548354,1273267305,1920,24.873046875
168344810,921250019,2583,17.5703125
4231696347,1323313655,1302,14.3369140625
70999599,875616752,10,47.8212890625
953583981,1049624521,2403,23.2314453125
3850328886,1252628206,2583,50.1796875
1972067119,1117394663,2403,32.4365234375
4153220676,1301847646,2060,9.341796875
591830034,1029511597,2583,18.28125
3873228419,1256093932,1560,30.62109375
2472358748,1143962635,2705,10.16015625
4061587187,1283599337,2582,11.1591796875
153299581,908745832,1140,26.8125
4231696796,1323319122,1302,10.68359375
58535185,703214265,1180,48.4970703125
569840881,1026936750,2280,37.21875
254419961,967585108,2522,17.4658203125
3885538064,1258668923,1920,41.9033203125
3513914256,1218602262,2705,14.9755859375
128191235,883264792,1160,7.6396484375
137060106,890888187,40,11.2265625
3414349040,1211983951,2583,7.33984375
440576907,1009257683,2280,16.826171875
2787060080,1164553943,2403,23.03125
3995598756,1273903148,1560,20.05078125
512212174,1018751506,2462,37.1513671875
3831364112,1250268134,2583,50.095703125
2425168264,1141138400,50,15.8310546875
4234146951,1323674321,1302,48.1044921875
89630549,856352780,1160,6.66015625
205420726,940970798,2522,13.7744140625
281677153,979347426,1280,36.9443359375
3866445997,1254832042,2060,15.0537109375
2659760200,1155883273,1920,46.447265625
285239887,981834623,50,6.537109375
2494071879,1145354590,1280,46.501953125
3871043697,1255766760,1920,41.5498046875
820785155,1040957665,1140,14.849609375
284159800,981073038,1140,20.3251953125
3716584175,1237186032,2060,25.720703125
4037081320,1278776499,1920,18.1083984375
194469985,935323111,2403,11.017578125
1780350463,1101701090,2403,65.6630859375
3879786165,1257202258,1560,30.7255859375
4069734473,1285672256,2060,11.3271484375
4057766881,1282878141,1560,18.966796875
2058032517,1123579175,2522,10.78515625
4236042523,1324128169,1302,29.24609375
4068920783,1285491261,1280,43.7412109375
70286554,859407619,2280,34.6943359375
484961779,1015523883,2583,22.1513671875
1173353294,1066930323,2583,34.2900390625
2227094984,1132489859,2403,27.8916015625
4061631656,1283916896,2582,10.673828125
1120050550,1308827090,2705,21.97265625
3873126597,1256071686,1560,18.8486328125
3929899614,1265223593,2583,21.75390625
4184392469,1310567486,2060,17.4912109375
4101477044,1291289856,50,13.4072265625
846651537,1043058094,1300,30.9423828125
2829180682,1262364365,1560,24.3486328125
4187123475,1311432703,1300,14.1708984375
4168957058,1306842951,1560,21.453125
4061583611,1283531520,2582,31.5400390625
3976954795,1271266044,1560,24.2216796875
4210960880,1316942769,2060,43.158203125
3523545769,1219256097,1280,40.71484375
4004091545,1275168278,1920,25.3125
677052979,1034492422,1320,8.388671875
4125159586,1295135914,10,32.259765625
4012664262,1276321740,1300,9.5
3591581822,1226405795,2583,19.6220703125
3929890049,1265206753,2583,9.6064453125
3312222618,1211887731,2582,15.525390625
3916159057,1263796932,1320,29.46875
1259732630,1070562303,2522,30.255859375
3853518933,1252915816,1940,41.630859375
