productid,imageid,prdtypecode,bb_x,bb_y,bb_w,bb_h,bb_ar,file_size_kb,mean_r,mean_g,mean_b,downscale,upscale,exclude,phash,phash_duplicate
4215569263,1318748438,1280,14,18,429,482,0.8900414937759336,38.1650390625,227.791584,204.965828,195.344088,1,0,0,aec4c685d03dcb96,1
3931891713,1265606926,1920,6,91,494,313,1.5782747603833869,8.4482421875,167.989684,167.584816,170.038996,1,0,0,ea3f90c035ba4a37,0
293108070,986904871,1160,0,60,500,379,1.3192612137203166,41.595703125,139.069704,137.468888,133.371556,1,0,0,cc81bb7fc2388ac3,0
1322792043,1073535008,2220,178,9,143,481,0.2972972972972973,18.310546875,220.669216,221.223948,220.873252,0,1,0,e63166cc9966c366,0
2976874442,1177590298,2060,0,0,500,500,1.0,15.1962890625,239.133252,164.150416,74.109888,1,0,0,c2bc6cc13b973368,0
4165954653,1305517301,1302,33,90,404,339,1.191740412979351,19.78515625,221.885908,215.318064,223.593624,1,0,0,bdd4c02be6904bd6,0
3252294825,1202135210,1560,0,0,500,500,1.0,11.611328125,235.455488,230.032944,230.078748,1,0,0,fae1a48b4b3c26e8,0
3848478235,1252357187,2522,225,18,50,467,0.1070663811563169,6.8359375,244.995468,239.922284,239.244996,0,1,1,b331cc66cc339999,0
4050968989,1281889240,1281,152,208,200,84,2.380952380952381,7.8701171875,246.13254,246.314664,246.150096,0,1,0,e19b9e64619b9a64,0
3425781610,1212453177,2403,0,60,500,379,1.3192612137203166,35.8251953125,165.734276,151.11822,146.760448,1,0,0,d5caaa21a51eae6a,0
682320696,1034996043,2583,61,72,373,358,1.041899441340782,13.8056640625,236.605076,241.742876,246.044068,1,0,0,bac39c1ce13396c9,1
4010222226,1276007467,1302,228,119,241,325,0.7415384615384616,16.7099609375,234.103428,229.103536,220.931028,0,1,0,ad91c21e1d63e96c,0
3668599567,1232730520,2403,0,60,500,379,1.3192612137203166,23.48828125,180.220476,157.403756,134.814992,1,0,0,94e1ab1ee31c9ce1,0
3850328332,1252627167,2583,0,125,500,313,1.597444089456869,24.0791015625,201.006148,205.722036,207.180928,1,0,0,be8dc1721f07f038,0
3707217485,1236318280,1920,42,93,412,276,1.4927536231884058,11.9296875,194.853076,183.1379,186.704624,0,1,0,af25d05ada812f2e,0
4200877325,1316201218,60,17,66,470,186,2.5268817204301075,45.1728515625,195.406232,192.628048,185.686744,0,1,0,af6fd090c03bcb85,0
4061597151,1283665499,2582,164,56,202,433,0.4665127020785219,7.26171875,231.500276,231.500276,231.500276,0,1,0,e565989a9a9a8c67,0
4085980333,1289139275,1280,0,0,500,500,1.0,55.0390625,148.233384,178.078392,138.7447,1,0,0,eec4e82e8598967a,0
1312749262,1072932622,1280,93,116,320,278,1.1510791366906474,16.0361328125,235.895808,229.859012,234.780208,0,1,0,b1c3ce3c693232cd,0
4232369370,1322966756,1300,53,71,395,227,1.7400881057268722,37.2978515625,208.861836,200.31256,201.546852,0,1,0,fae9d089e806a37c,0
3159640505,1197006693,1940,117,12,181,478,0.3786610878661088,21.369140625,206.970732,201.874496,194.86778,0,1,0,b27a4e384bc38d8d,0
1860666151,1106053831,2403,66,0,367,500,0.734,50.0166015625,205.046288,195.262512,167.781284,1,0,0,bccbc33cc3cc30c6,0
4200875761,1316163590,60,0,0,500,497,1.0060362173038229,25.1083984375,185.505152,187.37342,196.000144,1,0,0,bfe0c09bc03d609f,0
130474371,884933595,1140,175,149,146,178,0.8202247191011236,7.048828125,249.242668,240.92614,240.210904,0,1,0,b333cccc362293b3,0
3881236514,1257592077,2060,0,0,500,500,1.0,20.8154296875,197.346992,192.256584,188.575996,1,0,0,b8e9169e50ad616b,0
4166990064,1308348009,1320,90,36,332,426,0.7793427230046949,13.2705078125,193.63032,193.594456,194.252016,1,0,0,ed66c3943c9d91c4,1
3861826537,1254486097,1560,0,0,500,500,1.0,40.5224609375,126.913728,118.322828,112.398104,1,0,0,bdc29225371f0f32,0
115625076,915723416,2280,120,72,259,355,0.7295774647887324,21.7119140625,212.608444,205.495776,203.152348,0,1,0,ed6c9293921cce66,0
1961411162,1116609692,50,68,108,367,303,1.2112211221122111,14.48828125,226.711956,227.885628,226.765788,1,0,0,be18c1b2cf4f303c,0
295660575,988510034,2522,26,232,448,35,12.8,5.56640625,249.259748,249.254384,249.434344,0,1,1,dad0a52d5ad2a52d,0
243351466,963432741,2280,54,0,393,500,0.786,43.28125,145.034988,147.70404,152.8955,1,0,0,af91c748304f3d63,0
70642399,836168432,1140,0,60,500,378,1.3227513227513228,20.25390625,168.071484,155.81502,157.6953,1,0,0,a031954dee9cacd3,0
4197522788,1313447712,1560,99,64,315,364,0.8653846153846154,16.482421875,249.908152,207.251972,210.914068,1,0,0,e1349663d9c49e9c,0
3798562277,1246351033,2583,3,124,494,252,1.96031746031746,28.740234375,220.8128,220.67316,218.857584,0,1,0,fc84c1391f45789e,0
3628010219,1230012461,1280,0,108,500,283,1.7667844522968197,17.087890625,216.230848,207.57264,205.397268,0,1,0,ba32c5c9ea623715,0
74854258,845765253,2280,64,0,372,500,0.744,43.1220703125,185.915376,174.308088,149.994968,1,0,0,ba3f6a32cc910b6c,0
3819982140,1249535285,2583,128,168,244,164,1.4878048780487805,8.0830078125,232.73972,232.655632,232.873144,0,1,0,a48edb3134cec66c,0
131094398,1318090789,1281,0,0,500,500,1.0,66.5712890625,147.443796,92.20514,133.729148,1,0,0,c13426e96f1e651e,0
3594116442,1226022011,2522,24,55,445,396,1.1237373737373737,45.958984375,211.058864,200.663056,220.36106,1,0,0,bc67d0b60f18b629,0
3992565324,1273122719,1920,8,44,487,433,1.1247113163972289,44.845703125,212.24112,189.528932,168.422844,1,0,0,ea9095eca56be852,0
311586940,996538741,2462,66,0,368,500,0.736,27.201171875,178.587976,176.988456,174.410304,1,0,0,af913cc69a19c665,0
456969780,1012321396,1160,68,0,364,500,0.728,51.4541015625,147.738764,174.081884,179.184252,1,0,0,be6849937a93c392,0
3382587129,1209717301,2583,36,97,441,367,1.2016348773841965,20.0908203125,212.384764,211.538992,210.309968,1,0,0,b670998dcb5f6230,1
3883457315,1258682956,1280,3,48,321,405,0.7925925925925926,21.7607421875,224.255252,221.342716,217.060924,1,0,0,dbc6c0b9c134d96a,0
3287231073,1204219692,1280,33,12,207,485,0.4268041237113402,60.884765625,182.1685,163.42688,156.189852,0,1,0,adc478c98787327a,0
937196107,1048093726,2403,0,61,500,378,1.3227513227513228,44.216796875,166.57724,141.682164,116.860056,1,0,0,c539b286b9c4e9a6,0
3856810125,1253470440,1320,0,0,500,500,1.0,14.3505859375,207.538856,208.365196,208.897388,1,0,0,d09bad44569aaaad,0
3795862091,1245967131,1302,0,80,500,358,1.3966480446927374,25.6748046875,220.24298,210.839728,194.903356,1,0,0,ece392189b4ecc69,1
4160807936,1304021831,1300,91,26,379,449,0.844097995545657,20.0732421875,222.5643,200.806712,196.52606,1,0,0,b2d1cd6a942d926d,0
2568060411,1149992267,1560,11,66,462,382,1.2094240837696335,7.0126953125,205.021416,205.021416,205.021416,1,0,0,be63c19cc122e33e,0
1170003657,1066647283,2583,150,2,218,498,0.4377510040160642,10.1826171875,230.783948,232.334312,233.012288,0,1,0,e17130cec6c6d366,1
3190125001,1239535461,10,183,148,133,204,0.6519607843137255,8.41015625,234.394544,242.527344,246.512684,0,1,0,b333cccc3333668c,1
3350467932,1208116613,2403,0,60,500,378,1.3227513227513228,34.2421875,163.35228,145.666504,149.196356,1,0,0,f6b6b048cdc9c9c1,0
4197676001,1313436267,1300,23,53,228,266,0.8571428571428571,15.7646484375,220.368604,220.193288,220.473572,0,1,0,bdc0e3b7c05c4ca6,1
465261580,1013294663,2462,0,60,500,379,1.3192612137203166,38.4453125,160.140604,163.394,165.747664,1,0,0,c09caf619f42f299,0
253504158,967009903,1302,65,73,371,356,1.0421348314606742,18.59765625,243.808536,229.393116,215.11136,1,0,0,f8e3961cc92d38c3,0
3942387179,1267358636,1560,0,0,500,500,1.0,30.205078125,168.625892,118.061348,83.15906,1,0,0,8661bd6a7f0c69e0,0
2695198408,1158121347,2583,3,80,490,330,1.4848484848484849,18.2548828125,226.561472,229.557436,232.246024,1,0,0,aa4af5b5d65a0385,1
1900647241,1110224089,2462,199,183,102,134,0.7611940298507462,5.951171875,246.537916,246.592496,246.585108,0,1,0,e68c993366cc9933,1
3782733259,1244324411,1560,4,0,374,485,0.7711340206185567,22.044921875,223.245568,182.278764,165.947056,1,0,0,f62dc9c0ac6ce4d2,0
1170003661,1066647314,2583,173,17,178,415,0.4289156626506024,8.5634765625,239.210064,239.533248,239.724916,0,1,0,e161998c9e9e8e8b,1
4160931556,1304068598,2522,105,48,286,420,0.680952380952381,13.2998046875,237.853376,234.62116,231.985064,0,1,0,b5cac931329cc3c7,0
464603130,1013178556,1281,0,121,500,256,1.953125,26.697265625,237.820328,238.823148,168.103348,0,1,0,eb1a9485c35a3e2d,0
4186218039,1314236979,2060,41,55,348,314,1.10828025477707,24.2685546875,227.757156,224.294172,229.409524,1,0,0,bd3c98e264cc9633,0
2532546722,1147558931,2403,73,0,353,500,0.706,39.28515625,189.905344,201.006376,224.542528,1,0,0,ba389567688e6731,0
3108233041,1191464906,2280,82,0,336,500,0.672,30.970703125,113.537156,139.995496,160.923336,1,0,0,e8cc3e3369392939,0
832974117,1041764222,2583,131,163,235,178,1.3202247191011236,9.3037109375,239.661256,247.02878,249.574372,0,1,0,e4cc9b33644c39d3,0
1940510493,1295041615,1140,120,4,264,495,0.5333333333333333,16.0234375,233.778596,230.604208,227.758524,0,1,0,b36ccdc3c6929a98,0
231485445,959275779,2583,88,128,324,244,1.3278688524590163,21.005859375,213.415356,214.667924,201.58856,0,1,0,b878c3c73c386b61,1
3894579173,1260613948,1940,48,15,394,479,0.8225469728601252,32.3095703125,202.314556,196.48398,188.850152,1,0,0,bdc9a6c2e20cd13d,0
1516184820,1297676310,10,69,0,362,500,0.724,47.6455078125,207.995124,170.35736,182.971112,1,0,0,bf904c9e92e39949,0
3708927661,1236532897,1300,0,173,500,146,3.424657534246576,7.830078125,245.894804,245.843752,245.727968,0,1,0,e31c9ce3631c9ca6,0
2533496066,1270256909,2705,98,38,303,424,0.714622641509434,28.919921875,210.575668,201.759892,198.674412,1,0,0,bc9ac363c179923c,0
4063101370,1307028657,1940,0,10,500,479,1.0438413361169103,31.701171875,126.179628,142.181064,161.212312,1,0,0,fa0f8160c6f1c6f4,0
296205730,989049536,1300,0,53,500,394,1.269035532994924,58.568359375,180.379216,191.811756,195.000232,1,0,0,87689a85f037ce5a,0
3243349622,1200732073,1140,0,81,500,337,1.483679525222552,17.185546875,108.427764,111.684064,106.697044,1,0,0,c3cbac349e9cc2c3,0
102342303,862539185,2522,58,235,387,44,8.795454545454545,5.5126953125,249.477284,249.618412,249.642684,0,1,1,ed90926d6d92926d,0
569667246,1026898613,2280,101,48,297,404,0.7351485148514851,30.5,221.549644,216.355632,210.237136,0,1,0,b892c369c76cc6ca,0
429835576,1299833186,10,87,0,325,500,0.65,55.927734375,186.780184,195.13616,198.082476,1,0,0,bc66cbc39a8c9331,0
4137776862,1297955206,2220,0,0,500,500,1.0,41.791015625,222.36532,204.910368,212.188088,1,0,0,eea6966c333bc824,0
3711179851,1236669204,1281,181,130,138,240,0.575,10.9208984375,233.611264,243.13856,243.79036,0,1,0,e63999c6643333d8,0
3069717074,1267300957,2583,123,123,254,254,1.0,20.263671875,213.090236,229.221408,226.5659,0,1,0,b19bce6698696592,1
278582697,1123006740,2705,155,98,189,256,0.73828125,10.390625,215.562796,218.383156,246.325724,0,1,0,b164ce9b9bc63131,0
4200879982,1316239467,60,0,0,500,500,1.0,34.1875,178.694088,180.126724,190.53742,1,0,0,bd6fd0c4c42cc5c3,0
3881234501,1257541141,2060,0,0,500,500,1.0,39.8349609375,149.676432,175.008588,183.970268,1,0,0,e2e51ad8955a263e,0
112639021,868993878,2522,0,60,500,379,1.3192612137203166,13.4140625,172.03696,145.490948,108.655204,1,0,0,d2c4ac32fd02b97c,0
170807978,922170112,2583,216,103,43,293,0.1467576791808873,4.296875,249.763372,249.77472,249.740024,0,1,1,b3cccc33cc33338c,1
81531060,849993532,1140,163,89,176,328,0.5365853658536586,12.166015625,239.836072,237.88136,236.907008,0,1,0,e669c9ce383166c6,0
4150999398,1301559924,1300,4,59,489,408,1.1985294117647058,30.623046875,194.67206,180.375588,147.76706,1,0,0,ebdc9403933d6398,0
3235155536,1199719309,1940,101,32,304,436,0.6972477064220184,39.5908203125,221.057972,202.198284,176.36928,1,0,0,e9cd9a33c521c396,0
118484596,873029255,1280,0,37,500,425,1.1764705882352942,32.9130859375,156.971392,137.502264,120.57664,1,0,0,dc6ca993f319a5a0,0
1071722161,1056278675,2522,33,102,467,332,1.4066265060240963,10.8671875,249.16416,249.16416,249.145,1,0,0,9466ea858fd1d11e,0
3532983247,1219887400,1560,0,0,500,500,1.0,39.5654296875,141.152756,122.32212,91.47694,1,0,0,941eeb236633945e,0
6150389,306009942,1160,77,0,347,500,0.694,40.4501953125,166.788752,156.761648,135.076076,1,0,0,ef39922667986cc2,0
297744361,994682747,1281,0,60,500,379,1.3192612137203166,38.6533203125,164.611824,168.53402,159.29506,1,0,0,c83590e0b7cbebb0,0
222624353,985962301,2522,99,201,215,98,2.193877551020408,9.22265625,247.111488,247.680896,246.313472,0,1,0,bc4dc3923c6dc392,0
1987432920,1118850691,1160,61,0,378,500,0.756,39.802734375,152.884956,155.238576,154.14038,1,0,0,fa26673c30922fc9,0
4231776721,1322853987,1920,0,0,500,500,1.0,23.4794921875,235.60452,233.278532,236.9758,1,0,0,f5bf8ac06462329d,0
4006494487,1275549944,1281,34,59,445,390,1.141025641025641,27.431640625,222.021076,212.790888,198.517756,1,0,0,fab1854e9c2a91d3,1
4001420127,1274880709,2582,52,9,404,480,0.8416666666666667,24.6005859375,208.324672,208.666096,207.974028,1,0,0,ba65636294ced196,0
92378146,858190256,1300,0,60,500,379,1.3192612137203166,37.7607421875,146.71942,134.360008,126.328256,1,0,0,9e82e879b076ce85,0
4186842591,1314895651,2060,35,40,413,426,0.9694835680751174,24.044921875,246.416404,223.847436,218.55298,1,0,0,bbc7c40f8f30491b,0
4233701430,1324070972,2220,0,60,475,422,1.1255924170616114,22.5390625,245.097476,239.68396,237.985356,1,0,0,adc0fa878932e66c,0
2908355975,1172190567,2280,60,0,379,500,0.758,49.423828125,133.612076,132.851824,113.426164,1,0,0,ee31619e67333a18,0
1274510278,1070716015,1300,0,82,500,336,1.488095238095238,36.3115234375,165.244008,160.883892,153.722584,1,0,0,c284bd7992962f4d,0
4224249606,1320377052,1920,85,92,330,317,1.0410094637223974,12.2412109375,241.011416,240.40728,235.635372,1,0,0,bc86db61c63c309b,0
56810096,682459689,1140,74,0,351,500,0.702,18.0751953125,216.4876,205.38244,209.28742,1,0,0,eea7914fcd8c8c30,0
4157387325,1303273557,2522,105,48,286,420,0.680952380952381,15.599609375,235.267956,235.33664,229.875968,0,1,0,bc97c3603893976c,0
2940638716,1174586434,2583,172,131,139,239,0.5815899581589958,7.4365234375,251.937752,252.04088,252.022016,0,1,0,b399cc6673990c66,1
3761239179,1241943521,10,65,0,370,500,0.74,34.1025390625,211.635556,230.999904,231.859284,1,0,0,ae6c98979c98338e,0
1998118329,1119405832,2583,129,8,314,485,0.6474226804123712,8.158203125,249.250876,248.12766,248.309156,1,0,0,ece1936e9c389193,1
1035103996,1053585071,1160,80,0,338,500,0.676,41.0849609375,171.15552,149.8784,167.430456,1,0,0,bb69c18ea4c7389a,0
1556301864,1308835510,2705,98,14,304,472,0.6440677966101694,46.400390625,225.213548,226.989372,223.528592,1,0,0,ec6c799386c492d3,0
3898718563,1261386803,1301,0,239,500,23,21.73913043478261,3.5498046875,254.188384,254.188384,254.188664,0,1,1,e2999d62629d9d62,1
3837112027,1251032188,2060,0,0,500,500,1.0,52.716796875,104.987672,83.94056,65.588548,1,0,0,e9e10c5f52072dd9,1
2132341738,1318076079,1281,86,123,290,258,1.124031007751938,14.5546875,253.532248,233.529328,209.58698,0,1,0,b4c3cb3ce16336c2,0
3762877796,1242140604,1302,93,0,314,500,0.628,22.1748046875,237.734592,239.53066,234.322836,1,0,0,e63192b3696e9195,0
2583209034,1151392185,2705,151,99,198,303,0.6534653465346535,17.51953125,231.701188,231.111032,232.276964,0,1,0,b09ac765983271cf,0
1838820160,1104586253,1140,132,140,235,202,1.1633663366336633,14.3935546875,248.320556,241.050508,240.103824,0,1,0,e4c69b39669238e6,0
1960306912,1133954857,1140,151,46,198,408,0.4852941176470588,18.1162109375,225.622416,224.076936,223.745596,0,1,0,e3c349c9cd649e31,0
262158639,971423551,2522,142,98,216,305,0.7081967213114754,13.8134765625,227.988164,233.100488,239.70382,0,1,0,b1ce8e31ce64319b,0
4189039897,1311717258,2060,0,0,500,500,1.0,40.2646484375,178.07036,167.938124,162.037672,1,0,0,a6db9d24924be9a4,0
3942383041,1267240256,1560,101,6,308,491,0.6272912423625254,12.8798828125,207.107204,215.718936,216.668108,1,0,0,e565ce9e9438c983,0
2286238165,1134502577,1560,70,9,361,481,0.7505197505197505,14.6826171875,244.870636,244.849132,245.998256,1,0,0,b8e3da2db41a6598,0
85112086,853883728,1140,0,60,500,379,1.3192612137203166,35.4619140625,172.950412,171.637488,167.236792,1,0,0,8886f7289d65ba59,0
1581390372,1092305585,1140,81,0,338,500,0.676,16.8212890625,99.088064,98.258672,100.297208,1,0,0,ec70733331c6cccc,0
1506305845,1085927756,1280,253,319,119,114,1.043859649122807,18.7255859375,241.206984,237.335488,233.754356,0,1,0,b0c6c339ce31c7c6,0
1711735268,1100070800,2905,0,107,500,285,1.7543859649122806,24.3876953125,162.67888,168.547684,176.494084,0,1,0,e683c97c94dc49a3,0
1028771974,1054163674,10,60,0,379,500,0.758,31.154296875,187.655576,144.027588,143.73052,1,0,0,be906a9cc391cb93,0
4125823507,1295328848,1920,60,0,378,500,0.756,23.8955078125,196.857444,186.520912,176.703328,1,0,0,bec1cf1f18303327,0
1289659306,1071669644,1160,61,0,378,500,0.756,51.5810546875,167.750612,153.762408,137.498588,1,0,0,bf2ccb1b2e322c2c,0
4108381810,1292269813,50,26,132,470,364,1.2912087912087913,20.07421875,223.809392,225.051024,226.51688,1,0,0,a78930f87e6fc301,0
3868406578,1255218720,2060,0,0,500,500,1.0,51.9697265625,159.741964,87.58964,95.48674,1,0,0,8f2058234db3dcb7,0
3562740146,1221385503,2585,141,118,230,270,0.8518518518518519,14.9208984375,243.36102,239.652216,233.758724,0,1,0,b1c6ce3938c73364,0
2602862316,1152435970,2585,209,2,85,496,0.1713709677419354,6.197265625,247.9456,249.143276,248.687632,0,1,0,b3cc33cc33669926,1
3759513822,1241681180,1281,13,115,475,242,1.962809917355372,39.7333984375,200.569548,199.72472,200.006784,0,1,0,fe6e80915ae42f0b,0
138767195,956370229,2522,7,226,480,44,10.909090909090908,6.59765625,245.800616,246.018632,245.941452,0,1,1,fe3c81c27e3d81c2,0
231450211,959219324,2583,135,199,234,90,2.6,8.2890625,248.930764,250.206952,250.522272,0,1,0,b164ce9a3065cf9a,0
3992739195,1273494154,1920,0,0,500,500,1.0,44.13671875,122.257316,122.3788,132.38776,1,0,0,87aab8c4ecb998ac,0
3708929921,1236541497,1280,162,228,303,265,1.1433962264150943,35.8662109375,205.873988,202.61496,195.525768,0,1,0,ea9c356a8c31946f,0
4053865243,1282199571,2583,61,104,439,339,1.294985250737463,16.8037109375,225.845564,226.040308,226.899064,1,0,0,b94ec7b13a0e4565,1
123871197,878572586,1160,115,63,269,374,0.7192513368983957,31.515625,195.857628,207.539604,198.89704,0,1,0,b931c6ce9131c766,0
3923452040,1264036643,1560,15,14,468,434,1.0783410138248848,24.7041015625,199.175572,207.928424,213.97234,1,0,0,af2ea5c2c2c0adcd,0
3561455675,1221331583,2705,136,98,228,304,0.75,23.162109375,231.13194,235.127904,227.788868,0,1,0,e49a9b65cd3830c7,0
203317889,940019030,2403,0,82,500,335,1.492537313432836,24.8251953125,161.412132,169.707636,176.751804,1,0,0,ae9ed171c6ca3a22,0
4111329865,1298039006,1301,16,207,466,73,6.383561643835616,8.7880859375,251.296976,233.398868,234.9048,0,1,1,a024dfdf2420dbd6,0
2943212204,1176026351,1180,60,0,379,500,0.758,43.1328125,151.554272,136.129632,128.006232,1,0,0,ea9ac5dac433c463,0
3005607783,1184081276,1320,60,0,379,500,0.758,31.083984375,174.020184,159.592592,145.753716,1,0,0,bbb5e091859563d2,0
80185063,938702488,40,0,61,500,378,1.3227513227513228,31.388671875,160.86378,158.591368,156.621076,1,0,0,b88acf30d247c93d,0
3406804574,1211642925,2905,108,52,284,396,0.7171717171717171,25.7890625,181.714052,183.722596,216.591592,0,1,0,b99ec761866192c7,0
2892480822,1170208038,50,108,6,283,490,0.5775510204081633,18.1015625,199.91034,202.62728,206.970676,0,1,0,b464c7924d1e936d,0
2140542456,1128292978,1160,78,0,343,500,0.686,53.6572265625,175.353984,184.961264,185.852536,1,0,0,fa3836836d8c3d92,0
3113066570,1191697072,1140,81,63,338,373,0.906166219839142,10.951171875,229.552404,229.816432,238.723984,1,0,0,e2699c96b3c8a633,0
3817895150,1248835956,2522,8,0,486,500,0.972,32.087890625,213.389276,208.264924,177.98754,1,0,0,87347a3d6bc96485,1
4197670621,1313395636,1300,0,0,500,500,1.0,41.865234375,63.189224,95.020596,149.2141,1,0,0,d6690ea313c52d73,1
4146736198,1300468267,1920,23,36,452,433,1.043879907621247,31.35546875,180.001524,166.990912,151.520692,1,0,0,bfe0c2a5c49dc51a,0
3773724207,1243442362,2585,26,69,449,352,1.275568181818182,19.5400390625,154.532408,168.752368,166.01356,1,0,0,bfa5c01aa46de3b0,1
3928961192,1264999924,2583,129,136,243,233,1.0429184549356223,5.8193359375,249.324524,249.065332,248.21258,0,1,0,e499ce66398cc633,0
2848383934,1167959850,2583,8,61,480,425,1.1294117647058823,31.6376953125,143.957156,150.5611,154.050736,1,0,0,bf42d0ad8b144d7a,0
86240611,907076744,10,190,216,122,71,1.7183098591549295,8.06640625,250.597972,250.264892,249.996568,0,1,1,b399cc663398cc66,0
3813572032,1323730213,2583,0,126,500,312,1.6025641025641026,28.51171875,182.613924,189.635972,198.733976,1,0,0,faa7815ccf103e29,0
4057531219,1282901571,1560,0,0,500,500,1.0,27.974609375,185.210416,161.863848,157.199904,1,0,0,e5d1732349699353,0
304305694,995877910,2403,60,0,379,500,0.758,27.537109375,174.022448,166.312864,167.176896,1,0,0,bf870745292b4bc9,0
3773720768,1243411032,2585,29,29,443,442,1.002262443438914,34.0732421875,164.069072,166.537936,165.688024,1,0,0,bec1d07e8a29a547,1
2681035915,1157056991,2583,6,123,489,300,1.63,13.494140625,228.130992,224.03056,224.929352,1,0,0,e3c89c3761dce138,0
3182722352,1196212652,2583,30,91,434,244,1.778688524590164,17.5234375,200.77494,202.197076,202.059348,0,1,0,bb1ec4b13a4ec991,1
1078801619,1057435656,2462,105,0,290,500,0.58,31.52734375,182.214812,174.729604,183.734604,0,1,0,e81c393838dad9d9,0
1548294596,1091960455,1180,0,140,273,175,1.56,15.47265625,242.723996,236.478696,233.41664,0,1,0,fb0c84f22b0c9eb3,0
694505683,1035950309,2403,71,0,358,500,0.716,23.462890625,218.1788,213.276708,208.9304,1,0,0,bcc3c338c31dc3c3,0
4226974187,1321306465,1920,0,0,500,500,1.0,32.2626953125,203.817828,166.319652,163.352292,1,0,0,951794ccece75a09,0
4183981448,1313747891,1280,196,90,291,203,1.4334975369458127,13.1953125,226.136716,226.136716,226.136716,0,1,0,ae60f09d097373e8,0
54692547,598737036,1160,60,0,379,500,0.758,35.501953125,144.400752,149.13428,152.243376,1,0,0,bb71c165cc9a38c6,0
4015982543,1276718580,1280,0,0,500,500,1.0,23.068359375,64.81204,56.603492,54.606124,1,0,0,90942b7b3f64e24e,0
3303961180,1205766693,1281,13,23,473,476,0.9936974789915968,19.685546875,234.295244,233.328052,231.85704,1,0,0,ed92926da4b2d926,0
1903008802,1110566976,10,38,79,420,343,1.2244897959183674,21.9384765625,232.34642,234.377936,226.871252,1,0,0,b843c6bcc3396dc2,1
1448574133,1080500586,1280,0,60,500,379,1.3192612137203166,22.3447265625,125.054844,107.895052,108.689316,1,0,0,fc0886f5b0f3a1f0,0
3321837887,1206461582,2462,0,107,500,285,1.7543859649122806,19.0986328125,186.139792,178.124764,167.32762,0,1,0,a543da3cb985355a,0
3955490345,1269090889,1560,134,15,232,471,0.4925690021231422,9.9873046875,169.696728,169.756916,169.38082,0,1,0,e16d9a6c9a6c9b18,0
4146736297,1300469184,1920,0,0,500,500,1.0,35.75390625,141.649012,125.973412,123.938196,1,0,0,f8cf81c292b4da33,0
1580087298,1092258337,2585,24,93,453,312,1.4519230769230769,15.2890625,222.48422,225.828632,224.13224,1,0,0,de29a1d6c1871e78,0
3745162122,1240234503,1281,92,2,318,498,0.6385542168674698,38.0029296875,193.689976,187.834392,182.236388,1,0,0,bc69d236c93d9624,0
3850328354,1252627271,2583,0,140,500,298,1.6778523489932886,20.5537109375,205.369616,203.658216,198.814384,0,1,0,bfc3c0342f49c4b5,0
4105520940,1291975040,1300,0,0,500,172,2.9069767441860463,25.875,161.768124,160.854436,161.3273,0,1,0,ba474c37c0cd9479,0
185070141,960809491,40,71,0,358,500,0.716,45.7783203125,129.235108,119.110472,114.48022,1,0,0,ee9334389c6ce391,0
2137757098,1133941797,2705,145,98,210,304,0.6907894736842105,15.7412109375,210.613376,208.069184,209.57062,0,1,0,e0679a989b9b6466,0
4041455951,1279754689,1300,0,0,500,500,1.0,38.392578125,180.533088,194.83352,179.393336,1,0,0,be22c9df61229cc5,0
4169067923,1306663226,2060,54,3,368,484,0.7603305785123967,24.4482421875,214.675128,205.218252,201.201716,1,0,0,a7d20f74cc1ec03d,0
19472322,301844291,40,60,0,379,500,0.758,37.45703125,140.542644,127.819128,128.396848,1,0,0,bfc56994c696c834,0
4006518435,1275665428,1281,37,181,448,181,2.475138121546961,13.0361328125,237.06128,236.117636,235.541148,0,1,0,afcc90326dd99386,0
4045068929,1280465413,1280,85,109,326,314,1.038216560509554,18.0263671875,225.650308,214.671192,201.9105,1,0,0,b9d3c22c969a6969,0
104970768,863781735,1160,195,174,109,153,0.7124183006535948,8.07421875,251.142732,250.8963,248.53402,0,1,0,b366cc993366cc98,0
435871601,1007997450,2280,98,55,304,390,0.7794871794871795,28.404296875,187.445616,190.424756,186.196144,1,0,0,e931968c939bc666,0
3599021953,1226919288,50,130,127,238,247,0.9635627530364372,10.3837890625,238.503256,235.922648,236.507288,0,1,0,e5989a6767983839,0
154033017,909627302,1320,74,0,356,495,0.7191919191919192,18.810546875,204.779396,200.244284,201.74624,1,0,0,ec6b923693b483b2,0
4017682701,1285869662,1300,11,42,479,395,1.2126582278481013,25.4189453125,184.75092,188.612124,191.432808,1,0,0,ee4bc1b598cc3742,1
3592361636,1306060796,10,75,128,347,362,0.9585635359116024,24.6171875,202.55084,197.556628,198.05452,1,0,0,bfc2c12e3230cef1,0
2326841634,1136307367,2403,100,10,300,479,0.6263048016701461,44.994140625,138.280284,139.343796,130.837152,1,0,0,b86d9233c5cac732,0
1962223022,1116562918,2582,0,182,500,262,1.9083969465648856,13.203125,233.440424,233.26302,229.360508,0,1,0,bbc0ce38f01be42e,0
1859464420,1148366772,2280,52,0,396,500,0.792,84.615234375,142.529756,140.805548,137.757512,1,0,0,afd0c4d0c53f492e,0
3797081477,1246106815,2582,32,68,151,226,0.668141592920354,14.8203125,227.706052,224.576172,227.364744,0,1,0,bb86d1f986238173,0
876576183,1046601515,2280,105,49,288,401,0.7182044887780549,42.734375,220.94372,218.80598,210.43578,0,1,0,bccfc332c7b23064,0
